group	kegg.id	kegg.lab	p.geomean	stat.mean	p.val	q.val	set.size	exp1
cGAMP	ko04660	T cell receptor signaling pathway	0.0107626219636079	2.33113178077976	0.0107626219636079	0.0753383537452551	61	0.0107626219636079
cGAMP	ko05205	Proteoglycans in cancer	0.0115372278230614	2.27944785867735	0.0115372278230614	0.0791770536876762	245	0.0115372278230614
cGAMP	ko00590	Arachidonic acid metabolism	0.0118563884671852	2.28425999019946	0.0118563884671852	0.0796423815541066	81	0.0118563884671852
cGAMP	ko04744	Phototransduction	0.0120601320639076	2.32350238327885	0.0120601320639076	0.0796423815541066	27	0.0120601320639076
cGAMP	ko04016	MAPK signaling pathway - plant	0.013797489037144	2.25005057512314	0.013797489037144	0.0891192011474285	36	0.013797489037144
cGAMP	ko04514	Cell adhesion molecules	0.0140044458945959	2.21268595720288	0.0140044458945959	0.0891192011474285	105	0.0140044458945959
cGAMP	ko05161	Hepatitis B	0.016119055940738	2.15380667573188	0.016119055940738	0.0998343528526144	134	0.016119055940738
cGAMP	ko04015	Rap1 signaling pathway	0.0163200171659017	2.142796168375	0.0163200171659017	0.0998343528526144	238	0.0163200171659017
cGAMP	ko04626	Plant-pathogen interaction	0.0167384189783083	2.17039543759177	0.0167384189783083	0.0998343528526144	35	0.0167384189783083
cGAMP	ko04921	Oxytocin signaling pathway	0.0169787004286426	2.13015104858129	0.0169787004286426	0.0998343528526144	156	0.0169787004286426
cGAMP	ko04217	Necroptosis	0.0171311464723176	2.12277321524348	0.0171311464723176	0.0998343528526144	255	0.0171311464723176
cGAMP	ko04610	Complement and coagulation cascades	0.0173997014971699	2.12838026550667	0.0173997014971699	0.0998343528526144	83	0.0173997014971699
cGAMP	ko04510	Focal adhesion	0.0180382563399125	2.10176013552376	0.0180382563399125	0.10182886643499	252	0.0180382563399125
cGAMP	ko00830	Retinol metabolism	0.0190209164790141	2.10369673377003	0.0190209164790141	0.105671758216745	49	0.0190209164790141
cGAMP	ko04115	p53 signaling pathway	0.0197507061059627	2.07697110934016	0.0197507061059627	0.106463746065719	80	0.0197507061059627
cGAMP	ko05166	Human T-cell leukemia virus 1 infection	0.0197718385550621	2.06551983184266	0.0197718385550622	0.106463746065719	195	0.0197718385550621
cGAMP	ko04972	Pancreatic secretion	0.0202415794290899	2.06039833246667	0.0202415794290899	0.107152175981868	118	0.0202415794290899
cGAMP	ko05226	Gastric cancer	0.0205119879736718	2.05107206465069	0.0205119879736718	0.107152175981868	173	0.0205119879736718
cGAMP	ko04218	Cellular senescence	0.0218506969091598	2.02792387989845	0.0218506969091598	0.111061177327185	119	0.0218506969091598
cGAMP	ko00910	Nitrogen metabolism	0.0221738354958351	2.04422519821249	0.0221738354958351	0.111061177327185	41	0.0221738354958351
cGAMP	ko04270	Vascular smooth muscle contraction	0.0223669142006084	2.01581416876303	0.0223669142006084	0.111061177327185	149	0.0223669142006084
cGAMP	ko05031	Amphetamine addiction	0.022830089863711	2.011315734197	0.022830089863711	0.111061177327185	101	0.022830089863711
cGAMP	ko04971	Gastric acid secretion	0.0228468707644495	2.01105630839762	0.0228468707644496	0.111061177327185	99	0.0228468707644495
cGAMP	ko04740	Olfactory transduction	0.0241013562200089	1.99045532701008	0.0241013562200089	0.11555444763018	83	0.0241013562200089
cGAMP	ko04910	Insulin signaling pathway	0.0257991428871878	1.95513868700109	0.0257991428871879	0.121124375435181	136	0.0257991428871878
cGAMP	ko04979	Cholesterol metabolism	0.0259552233075387	1.96800519269258	0.0259552233075387	0.121124375435181	50	0.0259552233075387
cGAMP	ko05131	Shigellosis	0.0268159544810342	1.94485543491097	0.0268159544810342	0.123494527215289	78	0.0268159544810342
cGAMP	ko04913	Ovarian steroidogenesis	0.0275998518332987	1.94696116877377	0.0275998518332987	0.12545387196954	45	0.0275998518332987
cGAMP	ko04110	Cell cycle	0.0282321950466493	1.91602421475356	0.0282321950466493	0.126164992142957	131	0.0282321950466493
cGAMP	ko04310	Wnt signaling pathway	0.0284772410836959	1.91201888035591	0.028477241083696	0.126164992142957	141	0.0284772410836959
cGAMP	ko04640	Hematopoietic cell lineage	0.0296222450827435	1.91779698986952	0.0296222450827435	0.129597322237003	36	0.0296222450827435
cGAMP	ko04934	Cushing syndrome	0.0300422326361618	1.88740375994495	0.0300422326361618	0.129812116329094	155	0.0300422326361618
cGAMP	ko04745	Phototransduction - fly	0.0356949055904567	1.81492306031835	0.0356949055904567	0.151510298564548	82	0.0356949055904567
cGAMP	ko05034	Alcoholism	0.0365974949017707	1.79777252811975	0.0365974949017707	0.151510298564548	155	0.0365974949017707
cGAMP	ko04933	AGE-RAGE signaling pathway in diabetic complications	0.0366817565522308	1.80315185965662	0.0366817565522308	0.151510298564548	79	0.0366817565522308
cGAMP	ko04964	Proximal tubule bicarbonate reclamation	0.0368487942351968	1.82164080351356	0.0368487942351968	0.151510298564548	31	0.0368487942351968
cGAMP	ko05150	Staphylococcus aureus infection	0.0372282447901461	1.81589220763871	0.0372282447901461	0.151510298564548	31	0.0372282447901461
cGAMP	ko04624	Toll and Imd signaling pathway	0.0378052472451299	1.79953638605054	0.0378052472451299	0.152090075124086	47	0.0378052472451299
cGAMP	ko04111	Cell cycle - yeast	0.038359159738924	1.78328392511632	0.038359159738924	0.15256483987072	72	0.038359159738924
cGAMP	ko04024	cAMP signaling pathway	0.0394283198185624	1.75999444016565	0.0394283198185625	0.155055190297718	343	0.0394283198185624
cGAMP	ko04950	Maturity onset diabetes of the young	0.0405165400786747	1.77967678547185	0.0405165400786747	0.157564322528179	34	0.0405165400786747
cGAMP	ko05132	Salmonella infection	0.0437261643538744	1.7194519460794	0.0437261643538744	0.168177555207209	84	0.0437261643538744
cGAMP	ko04550	Signaling pathways regulating pluripotency of stem cells	0.0472732125422925	1.67633568152964	0.0472732125422925	0.179843743367417	181	0.0472732125422925
cGAMP	ko05100	Bacterial invasion of epithelial cells	0.052475655778803	1.63112980815054	0.052475655778803	0.196764142375511	77	0.052475655778803
cGAMP	ko04750	Inflammatory mediator regulation of TRP channels	0.053290887262029	1.62018685805172	0.053290887262029	0.196764142375511	116	0.053290887262029
cGAMP	ko04970	Salivary secretion	0.0534074100733528	1.6178458292638	0.0534074100733529	0.196764142375511	144	0.0534074100733528
cGAMP	ko05145	Toxoplasmosis	0.0543824636026863	1.60884120858511	0.0543824636026863	0.198269398551461	143	0.0543824636026863
cGAMP	ko04113	Meiosis - yeast	0.0550979277901545	1.60998548369946	0.0550979277901545	0.198806955943857	60	0.0550979277901545
cGAMP	ko00100	Steroid biosynthesis	0.0580835545996059	1.60252510842245	0.0580835545996059	0.207441266427164	26	0.0580835545996059
cGAMP	ko00120	Primary bile acid biosynthesis	0.0602531711702974	1.57650540462375	0.0602531711702975	0.213016261713173	30	0.0602531711702974
cGAMP	ko04060	Cytokine-cytokine receptor interaction	0.0628469864163957	1.54264144266646	0.0628469864163958	0.218440032543641	59	0.0628469864163958
cGAMP	ko04932	Non-alcoholic fatty liver disease	0.0633734910906326	1.53230834459773	0.0633734910906326	0.218440032543641	132	0.0633734910906326
cGAMP	ko04330	Notch signaling pathway	0.0636596666270039	1.53460323039293	0.063659666627004	0.218440032543641	66	0.0636596666270039
cGAMP	ko00480	Glutathione metabolism	0.0654073628865774	1.51921065591888	0.0654073628865774	0.221726209656631	76	0.0654073628865773
cGAMP	ko04810	Regulation of actin cytoskeleton	0.066168621395844	1.50779235431139	0.066168621395844	0.221726209656631	218	0.0661686213958439
cGAMP	ko05221	Acute myeloid leukemia	0.0665178628969892	1.51851623176559	0.0665178628969892	0.221726209656631	39	0.0665178628969892
cGAMP	ko04320	Dorso-ventral axis formation	0.0683451711779639	1.50175502916634	0.068345171177964	0.224365395011328	48	0.0683451711779639
cGAMP	ko05120	Epithelial cell signaling in Helicobacter pylori infection	0.0688810551713678	1.49522396511775	0.0688810551713678	0.224365395011328	58	0.0688810551713678
cGAMP	ko05144	Malaria	0.0692327504606382	1.50516029182972	0.0692327504606383	0.224365395011328	31	0.0692327504606383
cGAMP	ko04975	Fat digestion and absorption	0.0715962535069159	1.47783986550885	0.0715962535069159	0.229896226857069	43	0.0715962535069159
cGAMP	ko00591	Linoleic acid metabolism	0.0727199279003506	1.47622378315759	0.0727199279003507	0.231381588773843	31	0.0727199279003506
cGAMP	ko05140	Leishmaniasis	0.073844254772824	1.45355964326858	0.073844254772824	0.232842244779175	100	0.073844254772824
cGAMP	ko04114	Oocyte meiosis	0.0747481099690884	1.44637119910492	0.0747481099690884	0.233587843653401	113	0.0747481099690884
cGAMP	ko04659	Th17 cell differentiation	0.0770725140650087	1.43612226018238	0.0770725140650087	0.238169957602657	52	0.0770725140650087
cGAMP	ko04360	Axon guidance	0.0775753576191511	1.42455447197176	0.0775753576191511	0.238169957602657	193	0.0775753576191511
cGAMP	ko04720	Long-term potentiation	0.0806921845531318	1.40702894479996	0.0806921845531318	0.24547787059945	80	0.0806921845531318
cGAMP	ko05322	Systemic lupus erythematosus	0.0816213099977988	1.40307377030198	0.0816213099977988	0.24547787059945	61	0.0816213099977988
cGAMP	ko04062	Chemokine signaling pathway	0.0825058749078408	1.39510549568168	0.0825058749078408	0.24547787059945	80	0.0825058749078408
cGAMP	ko05204	Chemical carcinogenesis - DNA adducts	0.0828318200042925	1.39479775434436	0.0828318200042925	0.24547787059945	63	0.0828318200042925
cGAMP	ko03320	PPAR signaling pathway	0.083462476003813	1.39227816868267	0.0834624760038129	0.24547787059945	54	0.083462476003813
cGAMP	ko05219	Bladder cancer	0.0887948064406308	1.35470088895001	0.0887948064406307	0.257986544913323	75	0.0887948064406308
cGAMP	ko04520	Adherens junction	0.0894263421668178	1.34805454238708	0.0894263421668178	0.257986544913323	127	0.0894263421668178
cGAMP	ko05217	Basal cell carcinoma	0.0899267385126441	1.34988673907543	0.0899267385126441	0.257986544913323	59	0.0899267385126441
cGAMP	ko05020	Prion disease	0.0924374857531644	1.3326520820394	0.0924374857531645	0.26303349604559	69	0.0924374857531645
cGAMP	ko05130	Pathogenic Escherichia coli infection	0.0939362767595051	1.32273235175166	0.0939362767595051	0.265142716659893	80	0.0939362767595051
cGAMP	ko04922	Glucagon signaling pathway	0.0976420806130965	1.29974230401898	0.0976420806130965	0.269421450768456	95	0.0976420806130966
cGAMP	ko00500	Starch and sucrose metabolism	0.098050265414241	1.30663565949779	0.098050265414241	0.269421450768456	36	0.098050265414241
cGAMP	ko04390	Hippo signaling pathway	0.0990253693694996	1.29030074643694	0.0990253693694996	0.269421450768456	137	0.0990253693694996
cGAMP	ko04141	Protein processing in endoplasmic reticulum	0.0993793257634546	1.28748037209934	0.0993793257634546	0.269421450768456	182	0.0993793257634546
cGAMP	ko04664	Fc epsilon RI signaling pathway	0.0996663554767983	1.2938651075796	0.0996663554767983	0.269421450768456	43	0.0996663554767983
cGAMP	ko04120	Ubiquitin mediated proteolysis	0.100070824571141	1.28322707144671	0.100070824571141	0.269421450768456	207	0.100070824571141
cGAMP	ko04071	Sphingolipid signaling pathway	0.103176563925824	1.26803093429543	0.103176563925824	0.274382137766876	106	0.103176563925824
cGAMP	ko05225	Hepatocellular carcinoma	0.104465445074779	1.2593137905335	0.104465445074779	0.274382137766876	151	0.104465445074779
cGAMP	ko05142	Chagas disease	0.10495649981802	1.25753601109299	0.10495649981802	0.274382137766876	111	0.10495649981802
cGAMP	ko05215	Prostate cancer	0.105049161316461	1.25735053131125	0.105049161316461	0.274382137766876	101	0.105049161316461
cGAMP	ko05210	Colorectal cancer	0.109852601620171	1.23219108767425	0.109852601620171	0.28480304123748	82	0.109852601620171
cGAMP	ko04966	Collecting duct acid secretion	0.111972536268421	1.23201784195589	0.111972536268421	0.286077284432835	26	0.111972536268421
cGAMP	ko04215	Apoptosis - multiple species	0.11197882276371	1.22387652194315	0.11197882276371	0.286077284432835	51	0.11197882276371
cGAMP	ko04925	Aldosterone synthesis and secretion	0.112949426719263	1.21486610485266	0.112949426719263	0.286465937331464	98	0.112949426719263
cGAMP	ko02010	ABC transporters	0.114467350332647	1.20712160561049	0.114467350332647	0.288227141125371	96	0.114467350332648
cGAMP	ko03410	Base excision repair	0.115415454131141	1.20447257691477	0.115415454131141	0.288538635327853	61	0.115415454131141
cGAMP	ko05410	Hypertrophic cardiomyopathy	0.118725531686439	1.18766548013894	0.118725531686439	0.294708766597545	58	0.118725531686439
cGAMP	ko04611	Platelet activation	0.120982652587909	1.17352298178144	0.120982652587909	0.298196678913859	103	0.120982652587909
cGAMP	ko05146	Amoebiasis	0.123730046471324	1.16096314154308	0.123730046471324	0.300917610446894	78	0.123730046471324
cGAMP	ko00950	Isoquinoline alkaloid biosynthesis	0.123806102583865	1.18208426341159	0.123806102583865	0.300917610446894	17	0.123806102583865
cGAMP	ko05416	Viral myocarditis	0.127076117706011	1.14534675514679	0.127076117706011	0.306735456531751	67	0.127076117706011
cGAMP	ko04926	Relaxin signaling pathway	0.129185206032656	1.13290040896072	0.129185206032656	0.307403159528027	124	0.129185206032656
cGAMP	ko04931	Insulin resistance	0.129510262965099	1.13248475857878	0.129510262965099	0.307403159528027	88	0.129510262965099
cGAMP	ko00460	Cyanoamino acid metabolism	0.130759322522415	1.14089845391523	0.130759322522415	0.307403159528027	19	0.130759322522415
cGAMP	ko04666	Fc gamma R-mediated phagocytosis	0.131339441571077	1.1243984290582	0.131339441571077	0.307403159528027	75	0.131339441571077
cGAMP	ko04350	TGF-beta signaling pathway	0.131744211226297	1.12345877073714	0.131744211226297	0.307403159528027	63	0.131744211226297
cGAMP	ko05323	Rheumatoid arthritis	0.135235676530719	1.10997330121572	0.135235676530719	0.313460177389085	41	0.135235676530719
cGAMP	ko05220	Chronic myeloid leukemia	0.138624772741589	1.09038852416292	0.138624772741589	0.319201779339184	78	0.138624772741589
cGAMP	ko04927	Cortisol synthesis and secretion	0.143767930249162	1.06874380568094	0.143767930249162	0.328880886190893	59	0.143767930249162
cGAMP	ko00531	Glycosaminoglycan degradation	0.146599800598924	1.05630867921873	0.146599800598924	0.333045264257125	55	0.146599800598924
cGAMP	ko00270	Cysteine and methionine metabolism	0.149264476761942	1.04290210352286	0.149264476761942	0.333045264257125	83	0.149264476761942
cGAMP	ko05412	Arrhythmogenic right ventricular cardiomyopathy	0.149286645825832	1.04648748678421	0.149286645825832	0.333045264257125	40	0.149286645825832
cGAMP	ko05414	Dilated cardiomyopathy	0.149394589966767	1.04315098334129	0.149394589966767	0.333045264257125	67	0.149394589966767
cGAMP	ko04915	Estrogen signaling pathway	0.151730943297717	1.0313890071445	0.151730943297717	0.336112849077222	114	0.151730943297717
cGAMP	ko04150	mTOR signaling pathway	0.154001486126691	1.02138857131481	0.154001486126691	0.338996982039885	137	0.154001486126691
cGAMP	ko04728	Dopaminergic synapse	0.155163743166555	1.01666643092312	0.155163743166555	0.33942068817684	122	0.155163743166555
cGAMP	ko00430	Taurine and hypotaurine metabolism	0.159177315196877	1.00833377598381	0.159177315196877	0.346037641732342	25	0.159177315196877
cGAMP	ko04212	Longevity regulating pathway - worm	0.161300247485733	0.992323697352964	0.161300247485733	0.348488189012387	78	0.161300247485733
cGAMP	ko04977	Vitamin digestion and absorption	0.164417881413023	0.979418739050378	0.164417881413023	0.35304453064146	82	0.164417881413023
cGAMP	ko00380	Tryptophan metabolism	0.166666894047493	0.972301631373178	0.166666894047493	0.35395123826139	54	0.166666894047493
cGAMP	ko04144	Endocytosis	0.166862726608941	0.967382249571535	0.166862726608941	0.35395123826139	317	0.166862726608941
cGAMP	ko04137	Mitophagy - animal	0.167874676990583	0.966635645360029	0.167874676990583	0.353952632209061	59	0.167874676990583
cGAMP	ko00350	Tyrosine metabolism	0.175160021271187	0.938479377803483	0.175160021271187	0.366088606676115	51	0.175160021271187
cGAMP	ko04924	Renin secretion	0.175722531204535	0.934429921050422	0.175722531204535	0.366088606676115	86	0.175722531204535
cGAMP	ko01524	Platinum drug resistance	0.178328228262639	0.924157121168663	0.178328228262639	0.368216642775746	90	0.178328228262639
cGAMP	ko04670	Leukocyte transendothelial migration	0.178848083633934	0.923144917168197	0.178848083633934	0.368216642775746	64	0.178848083633934
cGAMP	ko04725	Cholinergic synapse	0.181729046531202	0.911572106844046	0.181729046531202	0.371960036759771	76	0.181729046531202
cGAMP	ko03430	Mismatch repair	0.182834994927749	0.909519294916348	0.182834994927749	0.372047954794838	44	0.182834994927749
cGAMP	ko04371	Apelin signaling pathway	0.194716985002457	0.862709750342818	0.194716985002457	0.393936096825779	92	0.194716985002457
cGAMP	ko00980	Metabolism of xenobiotics by cytochrome P450	0.196674109862718	0.858479105405764	0.196674109862718	0.394020864907689	39	0.196674109862718
cGAMP	ko00471		0.197010432453845	0.870014437044641	0.197010432453844	0.394020864907689	13	0.197010432453844
cGAMP	ko04650	Natural killer cell mediated cytotoxicity	0.19935024000532	0.848242680412107	0.19935024000532	0.396435136374216	45	0.19935024000532
cGAMP	ko04973	Carbohydrate digestion and absorption	0.203983865202387	0.836765107915553	0.203983865202387	0.403357925541442	20	0.203983865202387
cGAMP	ko00981	Insect hormone biosynthesis	0.205898002213335	0.836833292934875	0.205898002213335	0.404855622329591	13	0.205898002213335
cGAMP	ko00564	Glycerophospholipid metabolism	0.208550050012407	0.813067814058403	0.208550050012407	0.405789084262032	106	0.208550050012407
cGAMP	ko05030	Cocaine addiction	0.209286230289911	0.811868645776363	0.209286230289911	0.405789084262032	60	0.209286230289911
cGAMP	ko00410	beta-Alanine metabolism	0.209850926432651	0.812112580563798	0.209850926432651	0.405789084262032	34	0.209850926432651
cGAMP	ko00052	Galactose metabolism	0.215950974558548	0.790475668855244	0.215950974558548	0.415290335689516	40	0.215950974558548
cGAMP	ko04214	Apoptosis - fly	0.223324938330322	0.76182486587786	0.223324938330322	0.42712419899242	186	0.223324938330322
cGAMP	ko04070	Phosphatidylinositol signaling system	0.228209422464826	0.74634148417508	0.228209422464826	0.43409401012331	95	0.228209422464826
cGAMP	ko00940	Phenylpropanoid biosynthesis	0.236159690159356	0.728881234276627	0.236159690159356	0.446788603004186	15	0.236159690159356
cGAMP	ko04261	Adrenergic signaling in cardiomyocytes	0.244519227673043	0.693014786936873	0.244519227673043	0.457901390565542	114	0.244519227673043
cGAMP	ko04978	Mineral absorption	0.244938849473987	0.694425976158286	0.244938849473987	0.457901390565542	35	0.244938849473987
cGAMP	ko04630	JAK-STAT signaling pathway	0.246982660250358	0.686501726451155	0.246982660250358	0.457901390565542	54	0.246982660250358
cGAMP	ko05340	Primary immunodeficiency	0.248131045067112	0.688099748091739	0.248131045067112	0.457901390565542	19	0.248131045067112
cGAMP	ko03460	Fanconi anemia pathway	0.248575040592723	0.680863700541254	0.248575040592723	0.457901390565542	68	0.248575040592723
cGAMP	ko01040	Biosynthesis of unsaturated fatty acids	0.250081275068094	0.679438942955566	0.250081275068094	0.458264116616926	25	0.250081275068094
cGAMP	ko05218	Melanoma	0.258575627913139	0.649247397056053	0.258575627913139	0.47136182171666	78	0.258575627913139
cGAMP	ko04012	ErbB signaling pathway	0.269393205290796	0.61602883865404	0.269393205290796	0.488536900786418	78	0.269393205290796
cGAMP	ko00360	Phenylalanine metabolism	0.272289119864081	0.60880171007905	0.272289119864081	0.490494311483569	40	0.272289119864081
cGAMP	ko04713	Circadian entrainment	0.273275402112274	0.603787012498086	0.273275402112274	0.490494311483569	124	0.273275402112274
cGAMP	ko00592	alpha-Linolenic acid metabolism	0.279013290847066	0.589619844495652	0.279013290847066	0.498238019369761	27	0.279013290847066
cGAMP	ko00760	Nicotinate and nicotinamide metabolism	0.283093357293529	0.576681915704344	0.283093357293529	0.502957741384443	33	0.283093357293529
cGAMP	ko04011	MAPK signaling pathway - yeast	0.284947217545272	0.570384098797697	0.284947217545272	0.503694576468915	45	0.284947217545272
cGAMP	ko00982	Drug metabolism - cytochrome P450	0.289365774119064	0.557422122735017	0.289365774119064	0.508934778601368	45	0.289365774119064
cGAMP	ko00512	Mucin type O-glycan biosynthesis	0.292443240969786	0.551241972117233	0.292443240969786	0.511775671697126	19	0.292443240969786
cGAMP	ko04726	Serotonergic synapse	0.299491673794511	0.526415972610875	0.299491673794511	0.521502914567556	153	0.299491673794511
cGAMP	ko03450	Non-homologous end-joining	0.303101092556692	0.52237951020587	0.303101092556692	0.522215585721501	13	0.303101092556692
cGAMP	ko04142	Lysosome	0.303861760325911	0.513754491083761	0.303861760325911	0.522215585721501	194	0.303861760325911
cGAMP	ko04145	Phagosome	0.304377084249104	0.512448845993237	0.304377084249104	0.522215585721501	137	0.304377084249104
cGAMP	ko00740	Riboflavin metabolism	0.31660619594656	0.480411147959925	0.31660619594656	0.536081844915429	24	0.31660619594656
cGAMP	ko00515	Mannose type O-glycan biosynthesis	0.318004873480573	0.475392481204529	0.318004873480573	0.536081844915429	36	0.318004873480573
cGAMP	ko03420	Nucleotide excision repair	0.31819557059399	0.474023065300116	0.31819557059399	0.536081844915429	58	0.31819557059399
cGAMP	ko04020	Calcium signaling pathway	0.318585782121169	0.471931998033953	0.318585782121169	0.536081844915429	268	0.318585782121169
cGAMP	ko00240	Pyrimidine metabolism	0.322610506034351	0.460928482932638	0.322610506034351	0.54025682828719	136	0.322610506034351
cGAMP	ko04013	MAPK signaling pathway - fly	0.326862895507121	0.448956624372901	0.326862895507121	0.544771492511869	186	0.326862895507121
cGAMP	ko05212	Pancreatic cancer	0.335795390068776	0.425248824036694	0.335795390068776	0.555911355076111	50	0.335795390068776
cGAMP	ko00340	Histidine metabolism	0.336723449360387	0.42286201779956	0.336723449360387	0.555911355076111	47	0.336723449360387
cGAMP	ko00643	Styrene degradation	0.349211776252694	0.393280752409305	0.349211776252694	0.572304644063377	11	0.349211776252694
cGAMP	ko00053	Ascorbate and aldarate metabolism	0.349923410941608	0.388081387984733	0.349923410941608	0.572304644063377	23	0.349923410941608
cGAMP	ko04068	FoxO signaling pathway	0.355071684392304	0.372312782679442	0.355071684392304	0.578023672266541	86	0.355071684392304
cGAMP	ko00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.367132471415947	0.340673940677784	0.367132471415947	0.594890578683248	40	0.367132471415947
cGAMP	ko05033	Nicotine addiction	0.382427660487798	0.300111609054309	0.382427660487798	0.616818807238384	42	0.382427660487798
cGAMP	ko04614	Renin-angiotensin system	0.395332995289996	0.266931849314278	0.395332995289996	0.634708937392196	25	0.395332995289996
cGAMP	ko04022	cGMP-PKG signaling pathway	0.402964609756772	0.245901197425904	0.402964609756772	0.644007367191188	152	0.402964609756772
cGAMP	ko04391	Hippo signaling pathway - fly	0.40946322491861	0.229304666668403	0.40946322491861	0.647159554728492	85	0.40946322491861
cGAMP	ko00770	Pantothenate and CoA biosynthesis	0.410088310025318	0.2283951022042	0.410088310025318	0.647159554728492	29	0.410088310025318
cGAMP	ko04962	Vasopressin-regulated water reabsorption	0.411450318328694	0.224660820674072	0.411450318328694	0.647159554728492	36	0.411450318328694
cGAMP	ko05014	Amyotrophic lateral sclerosis	0.41233308772701	0.222076631864367	0.41233308772701	0.647159554728492	60	0.41233308772701
cGAMP	ko04260	Cardiac muscle contraction	0.418438119894885	0.206869071114034	0.418438119894885	0.653809562335758	31	0.418438119894885
cGAMP	ko05134	Legionellosis	0.422241333734092	0.196485609181526	0.422241333734092	0.656819852475255	80	0.422241333734092
cGAMP	ko04066	HIF-1 signaling pathway	0.436272721352798	0.1606817689839	0.436272721352798	0.675643595015395	83	0.436272721352798
cGAMP	ko01521	EGFR tyrosine kinase inhibitor resistance	0.441342657114088	0.147797764159573	0.441342657114088	0.680484273083396	87	0.441342657114088
cGAMP	ko00565	Ether lipid metabolism	0.445812749452001	0.136663427927483	0.445812749452001	0.684361676790353	44	0.445812749452001
cGAMP	ko00520	Amino sugar and nucleotide sugar metabolism	0.44910001435863	0.128114268804254	0.44910001435863	0.686397401858168	93	0.44910001435863
cGAMP	ko04370	VEGF signaling pathway	0.46340684091824	0.0922175767369092	0.46340684091824	0.705184323136452	38	0.46340684091824
cGAMP	ko00790	Folate biosynthesis	0.466577079124253	0.084093281163803	0.466577079124253	0.706934968370081	50	0.466577079124253
cGAMP	ko04914	Progesterone-mediated oocyte maturation	0.474440792862413	0.064264676267193	0.474440792862413	0.71575119612864	61	0.474440792862413
cGAMP	ko05211	Renal cell carcinoma	0.484699548226943	0.0384646680513644	0.484699548226943	0.728089450126309	48	0.484699548226943
cGAMP	ko00040	Pentose and glucuronate interconversions	0.492904410827878	0.0178794845533851	0.492904410827878	0.737250187135715	29	0.492904410827878
cGAMP	ko05012	Parkinson disease	0.49765821234926	0.00587498801083203	0.49765821234926	0.741193082222302	153	0.49765821234926
cGAMP	ko05230	Central carbon metabolism in cancer	0.516939341962078	-0.0425196003807971	0.516939341962078	0.766647329181048	123	0.516939341962078
cGAMP	ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.523737184835436	-0.0598695749712325	0.523737184835436	0.773451538786508	24	0.523737184835436
cGAMP	ko00072		0.536610200957437	-0.0934568341546736	0.536610200957437	0.78790978890142	10	0.536610200957437
cGAMP	ko00521	Streptomycin biosynthesis	0.539827605293007	-0.101153649721901	0.539827605293007	0.78790978890142	12	0.539827605293007
cGAMP	ko00514	Other types of O-glycan biosynthesis	0.540280998103831	-0.102190579191199	0.540280998103831	0.78790978890142	19	0.540280998103831
cGAMP	ko00627	Aminobenzoate degradation	0.556524426175573	-0.143720469086617	0.556524426175573	0.808230494445852	13	0.556524426175573
cGAMP	ko04152	AMPK signaling pathway	0.564068332924444	-0.161512668833949	0.564068332924444	0.815801307948577	95	0.564068332924444
cGAMP	ko04213	Longevity regulating pathway - multiple species	0.581186486618696	-0.20547558134186	0.581186486618696	0.837099877845859	53	0.581186486618696
cGAMP	ko00220	Arginine biosynthesis	0.592059403273425	-0.233925556001337	0.592059403273425	0.843791101027964	31	0.592059403273425
cGAMP	ko00062	Fatty acid elongation	0.593974671453254	-0.239511567991026	0.593974671453254	0.843791101027964	24	0.593974671453254
cGAMP	ko03440	Homologous recombination	0.59684659928725	-0.245664847933999	0.59684659928725	0.843791101027964	72	0.59684659928725
cGAMP	ko00130	Ubiquinone and other terpenoid-quinone biosynthesis	0.598891909575858	-0.251815288773633	0.598891909575858	0.843791101027964	26	0.598891909575858
cGAMP	ko05223	Non-small cell lung cancer	0.599294054656669	-0.252465910606339	0.599294054656669	0.843791101027964	38	0.599294054656669
cGAMP	ko04711	Circadian rhythm - fly	0.601161271846201	-0.260940060018072	0.601161271846201	0.843791101027964	10	0.601161271846201
cGAMP	ko00310	Lysine degradation	0.602707929305689	-0.260757410980304	0.602707929305689	0.843791101027964	90	0.602707929305689
cGAMP	ko00561	Glycerolipid metabolism	0.610592984902368	-0.281468780916932	0.610592984902368	0.847435967025446	69	0.610592984902368
cGAMP	ko04392	Hippo signaling pathway - multiple species	0.612454506312792	-0.287388988509211	0.612454506312792	0.847435967025446	28	0.612454506312792
cGAMP	ko04911	Insulin secretion	0.614934568515138	-0.292927163669606	0.614934568515138	0.847435967025446	59	0.614934568515138
cGAMP	ko00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.617294481199382	-0.300128796189933	0.617294481199382	0.847435967025446	25	0.617294481199382
cGAMP	ko04540	Gap junction	0.617417633118539	-0.299174951380406	0.617417633118539	0.847435967025446	91	0.617417633118539
cGAMP	ko03015	mRNA surveillance pathway	0.632452082967407	-0.33896685220586	0.632452082967407	0.864680582182002	80	0.632452082967407
cGAMP	ko04146	Peroxisome	0.637138101544051	-0.351350095586277	0.637138101544051	0.864771298455524	103	0.637138101544051
cGAMP	ko00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.637459985718644	-0.354562169080721	0.637459985718644	0.864771298455524	20	0.637459985718644
